time,job,job_counting,city
2019-03,ANDROID,49,Hồ Chí Minh
2019-04,ANDROID,67,Hồ Chí Minh
2019-05,ANDROID,36,Hồ Chí Minh
2019-06,ANDROID,72,Hồ Chí Minh
2019-07,ANDROID,40,Hồ Chí Minh
2019-08,ANDROID,79,Hồ Chí Minh
2019-09,ANDROID,78,Hồ Chí Minh
2019-10,ANDROID,72,Hồ Chí Minh
2019-11,ANDROID,83,Hồ Chí Minh
2019-12,ANDROID,46,Hồ Chí Minh
2020-01,ANDROID,7,Hồ Chí Minh
2020-02,ANDROID,22,Hồ Chí Minh
2020-03,ANDROID,44,Hồ Chí Minh
2020-04,ANDROID,33,Hồ Chí Minh
2020-05,ANDROID,39,Hồ Chí Minh
2020-06,ANDROID,13,Hồ Chí Minh
2020-07,ANDROID,13,Hồ Chí Minh
2020-08,ANDROID,44,Hồ Chí Minh
2020-09,ANDROID,14,Hồ Chí Minh
2020-10,ANDROID,35,Hồ Chí Minh
2020-11,ANDROID,40,Hồ Chí Minh
2020-12,ANDROID,28,Hồ Chí Minh
2021-01,ANDROID,70,Hồ Chí Minh
2021-02,ANDROID,47,Hồ Chí Minh
2021-03,ANDROID,66,Hồ Chí Minh
2021-04,ANDROID,67,Hồ Chí Minh
2021-05,ANDROID,35,Hồ Chí Minh
2021-06,ANDROID,63,Hồ Chí Minh
2021-07,ANDROID,64,Hồ Chí Minh
2021-08,ANDROID,68,Hồ Chí Minh
2021-09,ANDROID,42,Hồ Chí Minh
2021-10,ANDROID,56,Hồ Chí Minh
2021-11,ANDROID,41,Hồ Chí Minh
2021-12,ANDROID,50,Hồ Chí Minh
2022-01,ANDROID,17,Hồ Chí Minh
2022-02,ANDROID,44,Hồ Chí Minh
2022-03,ANDROID,40,Hồ Chí Minh
2022-04,ANDROID,70,Hồ Chí Minh
2022-05,ANDROID,41,Hồ Chí Minh
2022-06,ANDROID,21,Hồ Chí Minh
2022-07,ANDROID,28,Hồ Chí Minh
2022-08,ANDROID,23,Hồ Chí Minh
2022-09,ANDROID,9,Hồ Chí Minh
2022-10,ANDROID,21,Hồ Chí Minh
2022-11,ANDROID,31,Hồ Chí Minh
2022-12,ANDROID,15,Hồ Chí Minh
2023-01,ANDROID,29,Hồ Chí Minh
2023-02,ANDROID,16,Hồ Chí Minh
2023-03,ANDROID,25,Hồ Chí Minh
2023-04,ANDROID,14,Hồ Chí Minh
2023-05,ANDROID,17,Hồ Chí Minh
2023-06,ANDROID,23,Hồ Chí Minh
2023-07,ANDROID,27,Hồ Chí Minh
2023-08,ANDROID,22,Hồ Chí Minh
2023-09,ANDROID,24,Hồ Chí Minh
2023-10,ANDROID,24,Hồ Chí Minh
2023-11,ANDROID,22,Hồ Chí Minh
2023-12,ANDROID,30,Hồ Chí Minh
2024-01,ANDROID,21,Hồ Chí Minh
2024-02,ANDROID,12,Hồ Chí Minh
2024-03,ANDROID,29,Hồ Chí Minh
2024-04,ANDROID,25,Hồ Chí Minh
2024-05,ANDROID,27,Hồ Chí Minh
2015-01,ANDROID,19,Đà Nẵng
2015-02,ANDROID,3,Đà Nẵng
2015-03,ANDROID,28,Đà Nẵng
2015-04,ANDROID,44,Đà Nẵng
2015-05,ANDROID,49,Đà Nẵng
2015-06,ANDROID,6,Đà Nẵng
2015-07,ANDROID,50,Đà Nẵng
2015-08,ANDROID,25,Đà Nẵng
2015-09,ANDROID,25,Đà Nẵng
2015-10,ANDROID,10,Đà Nẵng
2015-11,ANDROID,23,Đà Nẵng
2015-12,ANDROID,14,Đà Nẵng
2016-01,ANDROID,30,Đà Nẵng
2016-02,ANDROID,18,Đà Nẵng
2016-03,ANDROID,26,Đà Nẵng
2016-04,ANDROID,16,Đà Nẵng
2016-05,ANDROID,11,Đà Nẵng
2016-06,ANDROID,74,Đà Nẵng
2016-07,ANDROID,17,Đà Nẵng
2016-08,ANDROID,25,Đà Nẵng
2016-09,ANDROID,19,Đà Nẵng
2016-10,ANDROID,39,Đà Nẵng
2016-11,ANDROID,11,Đà Nẵng
2016-12,ANDROID,26,Đà Nẵng
2017-01,ANDROID,18,Đà Nẵng
2017-02,ANDROID,30,Đà Nẵng
2017-03,ANDROID,53,Đà Nẵng
2017-04,ANDROID,37,Đà Nẵng
2017-05,ANDROID,31,Đà Nẵng
2017-06,ANDROID,48,Đà Nẵng
2017-07,ANDROID,42,Đà Nẵng
2017-08,ANDROID,29,Đà Nẵng
2017-09,ANDROID,21,Đà Nẵng
2017-10,ANDROID,30,Đà Nẵng
2017-11,ANDROID,20,Đà Nẵng
2017-12,ANDROID,35,Đà Nẵng
2018-01,ANDROID,23,Đà Nẵng
2018-02,ANDROID,20,Đà Nẵng
2018-03,ANDROID,31,Đà Nẵng
2018-04,ANDROID,21,Đà Nẵng
2018-05,ANDROID,100,Đà Nẵng
2018-06,ANDROID,64,Đà Nẵng
2018-07,ANDROID,46,Đà Nẵng
2018-08,ANDROID,41,Đà Nẵng
2018-09,ANDROID,61,Đà Nẵng
2018-10,ANDROID,77,Đà Nẵng
2018-11,ANDROID,58,Đà Nẵng
2018-12,ANDROID,55,Đà Nẵng
2019-01,ANDROID,36,Đà Nẵng
2019-02,ANDROID,52,Đà Nẵng
2019-03,ANDROID,45,Đà Nẵng
2019-04,ANDROID,67,Đà Nẵng
2019-05,ANDROID,35,Đà Nẵng
2019-06,ANDROID,66,Đà Nẵng
2019-07,ANDROID,46,Đà Nẵng
2019-08,ANDROID,92,Đà Nẵng
2019-09,ANDROID,68,Đà Nẵng
2019-10,ANDROID,63,Đà Nẵng
2019-11,ANDROID,80,Đà Nẵng
2019-12,ANDROID,44,Đà Nẵng
2020-01,ANDROID,8,Đà Nẵng
2020-02,ANDROID,25,Đà Nẵng
2020-03,ANDROID,39,Đà Nẵng
2020-04,ANDROID,32,Đà Nẵng
2020-05,ANDROID,37,Đà Nẵng
2020-06,ANDROID,13,Đà Nẵng
2020-07,ANDROID,14,Đà Nẵng
2020-08,ANDROID,39,Đà Nẵng
2020-09,ANDROID,13,Đà Nẵng
2020-10,ANDROID,36,Đà Nẵng
2020-11,ANDROID,36,Đà Nẵng
2020-12,ANDROID,23,Đà Nẵng
2021-01,ANDROID,74,Đà Nẵng
2021-02,ANDROID,45,Đà Nẵng
2021-03,ANDROID,57,Đà Nẵng
2021-04,ANDROID,57,Đà Nẵng
2021-05,ANDROID,42,Đà Nẵng
2021-06,ANDROID,69,Đà Nẵng
2021-07,ANDROID,70,Đà Nẵng
2021-08,ANDROID,61,Đà Nẵng
2021-09,ANDROID,47,Đà Nẵng
2021-10,ANDROID,49,Đà Nẵng
2021-11,ANDROID,42,Đà Nẵng
2021-12,ANDROID,48,Đà Nẵng
2022-01,ANDROID,19,Đà Nẵng
2022-02,ANDROID,37,Đà Nẵng
2022-03,ANDROID,49,Đà Nẵng
2022-04,ANDROID,60,Đà Nẵng
2022-05,ANDROID,49,Đà Nẵng
2022-06,ANDROID,23,Đà Nẵng
2022-07,ANDROID,29,Đà Nẵng
2022-08,ANDROID,25,Đà Nẵng
2022-09,ANDROID,10,Đà Nẵng
2022-10,ANDROID,18,Đà Nẵng
2022-11,ANDROID,29,Đà Nẵng
2022-12,ANDROID,14,Đà Nẵng
2023-01,ANDROID,26,Đà Nẵng
2023-02,ANDROID,22,Đà Nẵng
2023-03,ANDROID,21,Đà Nẵng
2023-04,ANDROID,29,Đà Nẵng
2023-05,ANDROID,25,Đà Nẵng
2023-06,ANDROID,23,Đà Nẵng
2023-07,ANDROID,26,Đà Nẵng
2023-08,ANDROID,32,Đà Nẵng
2023-09,ANDROID,23,Đà Nẵng
2023-10,ANDROID,27,Đà Nẵng
2023-11,ANDROID,24,Đà Nẵng
2023-12,ANDROID,30,Đà Nẵng
2024-01,ANDROID,21,Đà Nẵng
2024-02,ANDROID,31,Đà Nẵng
2024-03,ANDROID,22,Đà Nẵng
2024-04,ANDROID,20,Đà Nẵng
2024-05,ANDROID,30,Đà Nẵng
2019-02,ANGULAR,4,Hà Nội
2019-03,ANGULAR,16,Hà Nội
2019-04,ANGULAR,6,Hà Nội
2019-05,ANGULAR,13,Hà Nội
2019-06,ANGULAR,5,Hà Nội
2019-07,ANGULAR,3,Hà Nội
2019-08,ANGULAR,7,Hà Nội
2019-09,ANGULAR,16,Hà Nội
2019-11,ANGULAR,4,Hà Nội
2019-02,ANGULAR,4,Hồ Chí Minh
2019-03,ANGULAR,16,Hồ Chí Minh
2019-04,ANGULAR,6,Hồ Chí Minh
2019-05,ANGULAR,12,Hồ Chí Minh
2019-06,ANGULAR,3,Hồ Chí Minh
2019-07,ANGULAR,5,Hồ Chí Minh
2019-08,ANGULAR,6,Hồ Chí Minh
2019-09,ANGULAR,16,Hồ Chí Minh
2019-11,ANGULAR,4,Hồ Chí Minh
2019-02,ANGULAR,4,Đà Nẵng
2019-03,ANGULAR,16,Đà Nẵng
2019-04,ANGULAR,6,Đà Nẵng
2019-05,ANGULAR,12,Đà Nẵng
2019-06,ANGULAR,4,Đà Nẵng
2019-07,ANGULAR,4,Đà Nẵng
2019-08,ANGULAR,6,Đà Nẵng
2019-09,ANGULAR,15,Đà Nẵng
2019-11,ANGULAR,4,Đà Nẵng
2018-01,ANGULARJS,2,Hà Nội
2018-02,ANGULARJS,2,Hà Nội
2018-03,ANGULARJS,2,Hà Nội
2018-04,ANGULARJS,2,Hà Nội
2018-05,ANGULARJS,2,Hà Nội
2018-06,ANGULARJS,2,Hà Nội
2018-07,ANGULARJS,2,Hà Nội
2018-08,ANGULARJS,4,Hà Nội
2018-09,ANGULARJS,4,Hà Nội
2018-10,ANGULARJS,1,Hà Nội
2018-11,ANGULARJS,2,Hà Nội
2018-12,ANGULARJS,2,Hà Nội
2020-01,ANGULARJS,2,Hà Nội
2020-02,ANGULARJS,2,Hà Nội
2020-03,ANGULARJS,4,Hà Nội
2020-04,ANGULARJS,2,Hà Nội
2020-05,ANGULARJS,8,Hà Nội
2020-06,ANGULARJS,7,Hà Nội
2020-07,ANGULARJS,8,Hà Nội
2020-08,ANGULARJS,4,Hà Nội
2020-09,ANGULARJS,2,Hà Nội
2020-10,ANGULARJS,12,Hà Nội
2020-11,ANGULARJS,6,Hà Nội
2020-12,ANGULARJS,7,Hà Nội
2021-01,ANGULARJS,2,Hà Nội
2021-02,ANGULARJS,5,Hà Nội
2021-03,ANGULARJS,17,Hà Nội
2021-04,ANGULARJS,16,Hà Nội
2021-05,ANGULARJS,11,Hà Nội
2021-06,ANGULARJS,19,Hà Nội
2021-07,ANGULARJS,22,Hà Nội
2021-08,ANGULARJS,49,Hà Nội
2021-09,ANGULARJS,21,Hà Nội
2021-10,ANGULARJS,18,Hà Nội
2021-11,ANGULARJS,37,Hà Nội
2021-12,ANGULARJS,46,Hà Nội
2022-01,ANGULARJS,9,Hà Nội
2022-02,ANGULARJS,24,Hà Nội
2022-03,ANGULARJS,21,Hà Nội
2022-04,ANGULARJS,57,Hà Nội
2022-05,ANGULARJS,17,Hà Nội
2022-06,ANGULARJS,7,Hà Nội
2022-07,ANGULARJS,34,Hà Nội
2022-08,ANGULARJS,27,Hà Nội
2022-09,ANGULARJS,5,Hà Nội
2022-10,ANGULARJS,14,Hà Nội
2022-11,ANGULARJS,11,Hà Nội
2022-12,ANGULARJS,44,Hà Nội
2018-01,ANGULARJS,2,Hồ Chí Minh
2018-02,ANGULARJS,2,Hồ Chí Minh
2018-03,ANGULARJS,2,Hồ Chí Minh
2018-04,ANGULARJS,2,Hồ Chí Minh
2018-05,ANGULARJS,2,Hồ Chí Minh
2018-06,ANGULARJS,2,Hồ Chí Minh
2018-07,ANGULARJS,2,Hồ Chí Minh
2018-08,ANGULARJS,4,Hồ Chí Minh
2018-09,ANGULARJS,5,Hồ Chí Minh
2018-10,ANGULARJS,1,Hồ Chí Minh
2018-11,ANGULARJS,2,Hồ Chí Minh
2018-12,ANGULARJS,2,Hồ Chí Minh
2020-01,ANGULARJS,2,Hồ Chí Minh
2020-02,ANGULARJS,2,Hồ Chí Minh
2020-03,ANGULARJS,4,Hồ Chí Minh
2020-04,ANGULARJS,2,Hồ Chí Minh
2020-05,ANGULARJS,7,Hồ Chí Minh
2020-06,ANGULARJS,7,Hồ Chí Minh
2020-07,ANGULARJS,8,Hồ Chí Minh
2020-08,ANGULARJS,4,Hồ Chí Minh
2020-09,ANGULARJS,2,Hồ Chí Minh
2020-10,ANGULARJS,13,Hồ Chí Minh
2020-11,ANGULARJS,8,Hồ Chí Minh
2020-12,ANGULARJS,6,Hồ Chí Minh
2021-01,ANGULARJS,2,Hồ Chí Minh
2021-02,ANGULARJS,6,Hồ Chí Minh
2021-03,ANGULARJS,15,Hồ Chí Minh
2021-04,ANGULARJS,13,Hồ Chí Minh
2021-05,ANGULARJS,14,Hồ Chí Minh
2021-06,ANGULARJS,20,Hồ Chí Minh
2021-07,ANGULARJS,19,Hồ Chí Minh
2021-08,ANGULARJS,45,Hồ Chí Minh
2021-09,ANGULARJS,23,Hồ Chí Minh
2021-10,ANGULARJS,26,Hồ Chí Minh
2021-11,ANGULARJS,37,Hồ Chí Minh
2021-12,ANGULARJS,48,Hồ Chí Minh
2022-01,ANGULARJS,9,Hồ Chí Minh
2022-02,ANGULARJS,16,Hồ Chí Minh
2022-03,ANGULARJS,24,Hồ Chí Minh
2022-04,ANGULARJS,64,Hồ Chí Minh
2022-05,ANGULARJS,16,Hồ Chí Minh
2022-06,ANGULARJS,7,Hồ Chí Minh
2022-07,ANGULARJS,42,Hồ Chí Minh
2022-08,ANGULARJS,26,Hồ Chí Minh
2022-09,ANGULARJS,5,Hồ Chí Minh
2022-10,ANGULARJS,12,Hồ Chí Minh
2022-11,ANGULARJS,8,Hồ Chí Minh
2022-12,ANGULARJS,40,Hồ Chí Minh
2018-01,ANGULARJS,2,Đà Nẵng
2018-02,ANGULARJS,2,Đà Nẵng
2018-03,ANGULARJS,2,Đà Nẵng
2018-04,ANGULARJS,2,Đà Nẵng
2018-05,ANGULARJS,2,Đà Nẵng
2018-06,ANGULARJS,2,Đà Nẵng
2018-07,ANGULARJS,2,Đà Nẵng
2018-08,ANGULARJS,4,Đà Nẵng
2018-09,ANGULARJS,4,Đà Nẵng
2018-10,ANGULARJS,1,Đà Nẵng
2018-11,ANGULARJS,2,Đà Nẵng
2018-12,ANGULARJS,2,Đà Nẵng
2020-01,ANGULARJS,2,Đà Nẵng
2020-02,ANGULARJS,2,Đà Nẵng
2020-03,ANGULARJS,4,Đà Nẵng
2020-04,ANGULARJS,2,Đà Nẵng
2020-05,ANGULARJS,7,Đà Nẵng
2020-06,ANGULARJS,7,Đà Nẵng
2020-07,ANGULARJS,7,Đà Nẵng
2020-08,ANGULARJS,4,Đà Nẵng
2020-09,ANGULARJS,2,Đà Nẵng
2020-10,ANGULARJS,12,Đà Nẵng
2020-11,ANGULARJS,7,Đà Nẵng
2020-12,ANGULARJS,6,Đà Nẵng
2021-01,ANGULARJS,2,Đà Nẵng
2021-02,ANGULARJS,5,Đà Nẵng
2021-03,ANGULARJS,16,Đà Nẵng
2021-04,ANGULARJS,16,Đà Nẵng
2021-05,ANGULARJS,12,Đà Nẵng
2021-06,ANGULARJS,23,Đà Nẵng
2021-07,ANGULARJS,22,Đà Nẵng
2021-08,ANGULARJS,42,Đà Nẵng
2021-09,ANGULARJS,22,Đà Nẵng
2021-10,ANGULARJS,22,Đà Nẵng
2021-11,ANGULARJS,36,Đà Nẵng
2021-12,ANGULARJS,44,Đà Nẵng
2022-01,ANGULARJS,10,Đà Nẵng
2022-02,ANGULARJS,20,Đà Nẵng
2022-03,ANGULARJS,22,Đà Nẵng
2022-04,ANGULARJS,58,Đà Nẵng
2022-05,ANGULARJS,14,Đà Nẵng
2022-06,ANGULARJS,6,Đà Nẵng
2022-07,ANGULARJS,40,Đà Nẵng
2022-08,ANGULARJS,30,Đà Nẵng
2022-09,ANGULARJS,6,Đà Nẵng
2022-10,ANGULARJS,14,Đà Nẵng
2022-11,ANGULARJS,10,Đà Nẵng
2022-12,ANGULARJS,39,Đà Nẵng
2022-04,AUTOMATIONTEST,66,Hà Nội
2022-05,AUTOMATIONTEST,30,Hà Nội
2022-06,AUTOMATIONTEST,20,Hà Nội
2022-07,AUTOMATIONTEST,26,Hà Nội
2022-08,AUTOMATIONTEST,15,Hà Nội
2022-09,AUTOMATIONTEST,26,Hà Nội
2022-10,AUTOMATIONTEST,8,Hà Nội
2022-11,AUTOMATIONTEST,23,Hà Nội
2022-12,AUTOMATIONTEST,19,Hà Nội
2022-04,AUTOMATIONTEST,56,Hồ Chí Minh
2022-05,AUTOMATIONTEST,24,Hồ Chí Minh
2022-06,AUTOMATIONTEST,25,Hồ Chí Minh
2022-07,AUTOMATIONTEST,32,Hồ Chí Minh
2022-08,AUTOMATIONTEST,17,Hồ Chí Minh
2022-09,AUTOMATIONTEST,31,Hồ Chí Minh
2022-10,AUTOMATIONTEST,8,Hồ Chí Minh
2022-11,AUTOMATIONTEST,23,Hồ Chí Minh
2022-12,AUTOMATIONTEST,19,Hồ Chí Minh
2022-04,AUTOMATIONTEST,57,Đà Nẵng
2022-05,AUTOMATIONTEST,29,Đà Nẵng
2022-06,AUTOMATIONTEST,23,Đà Nẵng
2022-07,AUTOMATIONTEST,32,Đà Nẵng
2022-08,AUTOMATIONTEST,18,Đà Nẵng
2022-09,AUTOMATIONTEST,30,Đà Nẵng
2022-10,AUTOMATIONTEST,8,Đà Nẵng
2022-11,AUTOMATIONTEST,20,Đà Nẵng
2022-12,AUTOMATIONTEST,18,Đà Nẵng
2018-09,AWS,1,Hà Nội
2018-10,AWS,2,Hà Nội
2018-11,AWS,1,Hà Nội
2018-12,AWS,1,Hà Nội
2020-02,AWS,2,Hà Nội
2020-04,AWS,2,Hà Nội
2020-11,AWS,2,Hà Nội
2021-01,AWS,3,Hà Nội
2021-06,AWS,4,Hà Nội
2021-08,AWS,4,Hà Nội
2021-09,AWS,9,Hà Nội
2021-10,AWS,5,Hà Nội
2021-11,AWS,4,Hà Nội
2021-12,AWS,11,Hà Nội
2022-01,AWS,7,Hà Nội
2022-02,AWS,5,Hà Nội
2022-03,AWS,10,Hà Nội
2022-06,AWS,6,Hà Nội
2022-08,AWS,2,Hà Nội
2022-10,AWS,2,Hà Nội
2018-09,AWS,1,Hồ Chí Minh
2018-10,AWS,2,Hồ Chí Minh
2018-11,AWS,1,Hồ Chí Minh
2018-12,AWS,1,Hồ Chí Minh
2020-02,AWS,2,Hồ Chí Minh
2020-04,AWS,2,Hồ Chí Minh
2020-11,AWS,2,Hồ Chí Minh
2021-01,AWS,3,Hồ Chí Minh
2021-06,AWS,4,Hồ Chí Minh
2021-08,AWS,3,Hồ Chí Minh
2021-09,AWS,9,Hồ Chí Minh
2021-10,AWS,5,Hồ Chí Minh
2021-11,AWS,3,Hồ Chí Minh
2021-12,AWS,13,Hồ Chí Minh
2022-01,AWS,6,Hồ Chí Minh
2022-02,AWS,4,Hồ Chí Minh
2022-03,AWS,8,Hồ Chí Minh
2022-06,AWS,6,Hồ Chí Minh
2022-08,AWS,2,Hồ Chí Minh
2022-10,AWS,2,Hồ Chí Minh
2018-09,AWS,1,Đà Nẵng
2018-10,AWS,2,Đà Nẵng
2018-11,AWS,1,Đà Nẵng
2018-12,AWS,1,Đà Nẵng
2020-02,AWS,2,Đà Nẵng
2020-04,AWS,2,Đà Nẵng
2020-11,AWS,2,Đà Nẵng
2021-01,AWS,4,Đà Nẵng
2021-06,AWS,4,Đà Nẵng
2021-08,AWS,4,Đà Nẵng
2021-09,AWS,9,Đà Nẵng
2021-10,AWS,5,Đà Nẵng
2021-11,AWS,4,Đà Nẵng
2021-12,AWS,11,Đà Nẵng
2022-01,AWS,7,Đà Nẵng
2022-02,AWS,5,Đà Nẵng
2022-03,AWS,10,Đà Nẵng
2022-06,AWS,5,Đà Nẵng
2022-08,AWS,2,Đà Nẵng
2022-10,AWS,2,Đà Nẵng
2015-01,BA,2,Hà Nội
2015-02,BA,3,Hà Nội
2015-03,BA,4,Hà Nội
2015-04,BA,2,Hà Nội
2015-05,BA,2,Hà Nội
2015-06,BA,1,Hà Nội
2015-07,BA,2,Hà Nội
2015-08,BA,2,Hà Nội
2015-09,BA,2,Hà Nội
2015-10,BA,5,Hà Nội
2015-11,BA,1,Hà Nội
2015-12,BA,1,Hà Nội
2016-01,BA,2,Hà Nội
2016-02,BA,1,Hà Nội
2016-03,BA,1,Hà Nội
2016-04,BA,1,Hà Nội
2016-05,BA,1,Hà Nội
2016-06,BA,1,Hà Nội
2016-07,BA,1,Hà Nội
2016-08,BA,3,Hà Nội
2016-09,BA,5,Hà Nội
2016-10,BA,1,Hà Nội
2016-11,BA,1,Hà Nội
2016-12,BA,1,Hà Nội
2017-01,BA,2,Hà Nội
2017-02,BA,2,Hà Nội
2017-03,BA,2,Hà Nội
2017-04,BA,2,Hà Nội
2017-05,BA,8,Hà Nội
2017-06,BA,3,Hà Nội
2017-07,BA,1,Hà Nội
2017-08,BA,1,Hà Nội
2017-09,BA,6,Hà Nội
2017-10,BA,3,Hà Nội
2017-11,BA,3,Hà Nội
2017-12,BA,7,Hà Nội
2018-01,BA,6,Hà Nội
2018-02,BA,2,Hà Nội
2018-03,BA,7,Hà Nội
2018-04,BA,2,Hà Nội
2018-05,BA,2,Hà Nội
2018-06,BA,29,Hà Nội
2018-07,BA,4,Hà Nội
2018-08,BA,7,Hà Nội
2018-09,BA,19,Hà Nội
2018-10,BA,2,Hà Nội
2018-11,BA,7,Hà Nội
2018-12,BA,8,Hà Nội
2019-01,BA,18,Hà Nội
2019-02,BA,10,Hà Nội
2019-03,BA,6,Hà Nội
2019-04,BA,10,Hà Nội
2019-05,BA,19,Hà Nội
2019-06,BA,16,Hà Nội
2019-07,BA,2,Hà Nội
2019-08,BA,2,Hà Nội
2019-09,BA,20,Hà Nội
2019-10,BA,4,Hà Nội
2019-11,BA,3,Hà Nội
2019-12,BA,7,Hà Nội
2020-01,BA,4,Hà Nội
2020-02,BA,12,Hà Nội
2020-03,BA,8,Hà Nội
2020-04,BA,10,Hà Nội
2020-05,BA,4,Hà Nội
2020-06,BA,4,Hà Nội
2020-07,BA,5,Hà Nội
2020-08,BA,21,Hà Nội
2020-09,BA,8,Hà Nội
2020-10,BA,34,Hà Nội
2020-11,BA,10,Hà Nội
2020-12,BA,17,Hà Nội
2021-01,BA,2,Hà Nội
2021-02,BA,13,Hà Nội
2021-03,BA,41,Hà Nội
2021-04,BA,41,Hà Nội
2021-05,BA,14,Hà Nội
2021-06,BA,32,Hà Nội
2021-07,BA,61,Hà Nội
2021-08,BA,26,Hà Nội
2021-09,BA,31,Hà Nội
2021-10,BA,18,Hà Nội
2021-11,BA,18,Hà Nội
2021-12,BA,15,Hà Nội
2022-01,BA,30,Hà Nội
2022-02,BA,34,Hà Nội
2022-03,BA,53,Hà Nội
2022-04,BA,28,Hà Nội
2022-05,BA,23,Hà Nội
2022-06,BA,19,Hà Nội
2022-07,BA,31,Hà Nội
2022-08,BA,22,Hà Nội
2022-09,BA,34,Hà Nội
2022-10,BA,37,Hà Nội
2022-11,BA,34,Hà Nội
2022-12,BA,12,Hà Nội
2023-01,BA,20,Hà Nội
2023-02,BA,22,Hà Nội
2023-03,BA,23,Hà Nội
2023-04,BA,33,Hà Nội
2023-05,BA,34,Hà Nội
2023-06,BA,23,Hà Nội
2023-07,BA,29,Hà Nội
2023-08,BA,29,Hà Nội
2023-09,BA,26,Hà Nội
2023-10,BA,33,Hà Nội
2023-11,BA,22,Hà Nội
2023-12,BA,21,Hà Nội
2024-01,BA,26,Hà Nội
2024-02,BA,35,Hà Nội
2024-03,BA,23,Hà Nội
2024-04,BA,29,Hà Nội
2024-05,BA,25,Hà Nội
2015-01,BA,2,Hồ Chí Minh
2015-02,BA,4,Hồ Chí Minh
2015-03,BA,4,Hồ Chí Minh
2015-04,BA,2,Hồ Chí Minh
2015-05,BA,2,Hồ Chí Minh
2015-06,BA,1,Hồ Chí Minh
2015-07,BA,2,Hồ Chí Minh
2015-08,BA,2,Hồ Chí Minh
2015-09,BA,2,Hồ Chí Minh
2015-10,BA,6,Hồ Chí Minh
2015-11,BA,1,Hồ Chí Minh
2015-12,BA,1,Hồ Chí Minh
2016-01,BA,2,Hồ Chí Minh
2016-02,BA,1,Hồ Chí Minh
2016-03,BA,1,Hồ Chí Minh
2016-04,BA,1,Hồ Chí Minh
2016-05,BA,1,Hồ Chí Minh
2016-06,BA,1,Hồ Chí Minh
2016-07,BA,1,Hồ Chí Minh
2016-08,BA,3,Hồ Chí Minh
2016-09,BA,4,Hồ Chí Minh
2016-10,BA,1,Hồ Chí Minh
2016-11,BA,1,Hồ Chí Minh
2016-12,BA,1,Hồ Chí Minh
2017-01,BA,2,Hồ Chí Minh
2017-02,BA,2,Hồ Chí Minh
2017-03,BA,2,Hồ Chí Minh
2017-04,BA,2,Hồ Chí Minh
2017-05,BA,10,Hồ Chí Minh
2017-06,BA,3,Hồ Chí Minh
2017-07,BA,1,Hồ Chí Minh
2017-08,BA,1,Hồ Chí Minh
2017-09,BA,6,Hồ Chí Minh
2017-10,BA,3,Hồ Chí Minh
2017-11,BA,3,Hồ Chí Minh
2017-12,BA,5,Hồ Chí Minh
2018-01,BA,5,Hồ Chí Minh
2018-02,BA,2,Hồ Chí Minh
2018-03,BA,6,Hồ Chí Minh
2018-04,BA,2,Hồ Chí Minh
2018-05,BA,2,Hồ Chí Minh
2018-06,BA,25,Hồ Chí Minh
2018-07,BA,3,Hồ Chí Minh
2018-08,BA,6,Hồ Chí Minh
2018-09,BA,14,Hồ Chí Minh
2018-10,BA,2,Hồ Chí Minh
2018-11,BA,8,Hồ Chí Minh
2018-12,BA,7,Hồ Chí Minh
2019-01,BA,24,Hồ Chí Minh
2019-02,BA,11,Hồ Chí Minh
2019-03,BA,6,Hồ Chí Minh
2019-04,BA,10,Hồ Chí Minh
2019-05,BA,19,Hồ Chí Minh
2019-06,BA,16,Hồ Chí Minh
2019-07,BA,2,Hồ Chí Minh
2019-08,BA,2,Hồ Chí Minh
2019-09,BA,20,Hồ Chí Minh
2019-10,BA,3,Hồ Chí Minh
2019-11,BA,5,Hồ Chí Minh
2019-12,BA,9,Hồ Chí Minh
2020-01,BA,5,Hồ Chí Minh
2020-02,BA,14,Hồ Chí Minh
2020-03,BA,6,Hồ Chí Minh
2020-04,BA,13,Hồ Chí Minh
2020-05,BA,4,Hồ Chí Minh
2020-06,BA,4,Hồ Chí Minh
2020-07,BA,4,Hồ Chí Minh
2020-08,BA,22,Hồ Chí Minh
2020-09,BA,7,Hồ Chí Minh
2020-10,BA,28,Hồ Chí Minh
2020-11,BA,10,Hồ Chí Minh
2020-12,BA,17,Hồ Chí Minh
2021-01,BA,2,Hồ Chí Minh
2021-02,BA,14,Hồ Chí Minh
2021-03,BA,37,Hồ Chí Minh
2021-04,BA,41,Hồ Chí Minh
2021-05,BA,14,Hồ Chí Minh
2021-06,BA,39,Hồ Chí Minh
2021-07,BA,49,Hồ Chí Minh
2021-08,BA,30,Hồ Chí Minh
2021-09,BA,30,Hồ Chí Minh
2021-10,BA,18,Hồ Chí Minh
2021-11,BA,18,Hồ Chí Minh
2021-12,BA,17,Hồ Chí Minh
2022-01,BA,21,Hồ Chí Minh
2022-02,BA,36,Hồ Chí Minh
2022-03,BA,44,Hồ Chí Minh
2022-04,BA,35,Hồ Chí Minh
2022-05,BA,23,Hồ Chí Minh
2022-06,BA,18,Hồ Chí Minh
2022-07,BA,32,Hồ Chí Minh
2022-08,BA,22,Hồ Chí Minh
2022-09,BA,34,Hồ Chí Minh
2022-10,BA,39,Hồ Chí Minh
2022-11,BA,34,Hồ Chí Minh
2022-12,BA,14,Hồ Chí Minh
2023-01,BA,32,Hồ Chí Minh
